TimeStamp,DesiredCapacity,InsufficientConcurrencyLimitError,InsufficientCapacityError,ActualCapacity,CapacityUtilization,InUseCapacity,AvailableCapacity,hour,day_of_week,is_holiday,item_id
2025-04-14 06:00:00,31.416666666666668,0.0,0.0,29.416666666666668,53.55134469975034,15.95,13.466666666666669,6,0,0,appstream_fleet
2025-04-14 07:00:00,57.11666666666667,0.0,0.0,51.583333333333336,68.24238347440338,34.68333333333333,16.9,7,0,0,appstream_fleet
2025-04-14 08:00:00,73.61666666666666,0.0,0.0,71.63333333333334,62.24620930712481,44.56666666666667,27.066666666666663,8,0,0,appstream_fleet
2025-04-14 09:00:00,75.0,0.0,0.0,74.65,62.13453453453453,46.38333333333333,28.266666666666666,9,0,0,appstream_fleet
2025-04-14 10:00:00,75.0,0.0,0.0,73.85,64.35149807341587,47.516666666666666,26.33333333333333,10,0,0,appstream_fleet
2025-04-14 11:00:00,75.0,0.0,0.0,74.51666666666667,60.97693858241803,45.43333333333333,29.08333333333333,11,0,0,appstream_fleet
2025-04-14 12:00:00,75.0,0.0,0.0,74.13559322033899,60.76608161446796,45.05084745762712,29.084745762711865,12,0,0,appstream_fleet
2025-04-14 13:00:00,75.0,0.0,0.0,73.31147540983606,57.03198619969084,41.81967213114754,31.49180327868853,13,0,0,appstream_fleet
2025-04-14 14:00:00,75.0,0.0,0.0,73.96666666666667,51.72050783660373,38.25,35.71666666666667,14,0,0,appstream_fleet
2025-04-14 15:00:00,73.48333333333333,0.0,0.0,71.21666666666667,49.362015276918434,35.21666666666667,36.0,15,0,0,appstream_fleet
2025-04-14 16:00:00,60.56666666666667,0.0,0.0,59.96666666666667,46.2165518120164,27.6,32.36666666666667,16,0,0,appstream_fleet
2025-04-14 17:00:00,43.56666666666667,0.0,0.0,42.333333333333336,46.515765221722056,19.683333333333334,22.65,17,0,0,appstream_fleet
2025-04-14 18:00:00,26.2,0.0,0.0,24.6,41.03839884130733,10.283333333333331,14.316666666666666,18,0,0,appstream_fleet
2025-04-14 19:00:00,7.966666666666667,,,7.55,41.8973803973804,3.1166666666666667,4.433333333333334,19,0,0,appstream_fleet
2025-04-14 20:00:00,4.616666666666666,0.0,0.0,4.15,49.41666666666666,2.05,2.1,20,0,0,appstream_fleet
2025-04-14 21:00:00,2.15,,,2.183333333333333,46.94444444444445,1.0,1.1833333333333331,21,0,0,appstream_fleet
2025-04-14 22:00:00,2.0,,,1.8166666666666669,8.333333333333334,0.1666666666666666,1.65,22,0,0,appstream_fleet
2025-04-14 23:00:00,2.0,,,2.0,0.0,0.0,2.0,23,0,0,appstream_fleet
2025-04-15 00:00:00,2.0,,,2.0,0.0,0.0,2.0,0,1,0,appstream_fleet
2025-04-15 01:00:00,2.0,,,2.0,0.0,0.0,2.0,1,1,0,appstream_fleet
2025-04-15 02:00:00,2.0,0.0,0.0,2.0,11.666666666666666,0.2333333333333333,1.7666666666666666,2,1,0,appstream_fleet
2025-04-15 03:00:00,2.0,,,2.0,50.0,1.0,1.0,3,1,0,appstream_fleet
2025-04-15 04:00:00,2.0,,,2.0,50.0,1.0,1.0,4,1,0,appstream_fleet
2025-04-15 05:00:00,28.0,0.0,0.0,23.133333333333333,16.46232492997199,2.4,20.73333333333333,5,1,0,appstream_fleet
2025-04-15 06:00:00,32.733333333333334,0.0,0.0,30.066666666666663,56.266467256955046,17.35,12.716666666666669,6,1,0,appstream_fleet
2025-04-15 07:00:00,68.35,0.0,0.0,62.16666666666666,69.40222292267026,42.11666666666667,20.05,7,1,0,appstream_fleet
2025-04-15 08:00:00,75.0,0.0,0.0,75.0,71.04444444444444,53.28333333333333,21.716666666666665,8,1,0,appstream_fleet
2025-04-15 09:00:00,75.0,0.0,0.0,74.7,74.56238121683329,55.7,19.0,9,1,0,appstream_fleet
2025-04-15 10:00:00,75.0,0.0,0.0,73.28333333333333,71.04947276043166,52.06666666666667,21.216666666666665,10,1,0,appstream_fleet
2025-04-15 11:00:00,75.0,0.0,0.0,73.51666666666667,67.05782075245223,49.28333333333333,24.23333333333333,11,1,0,appstream_fleet
2025-04-15 12:00:00,75.0,0.0,0.0,73.61666666666666,64.64244415648525,47.6,26.016666666666666,12,1,0,appstream_fleet
2025-04-15 13:00:00,75.0,0.0,0.0,73.5,61.09401303193991,44.9,28.6,13,1,0,appstream_fleet
2025-04-15 14:00:00,75.0,0.0,0.0,73.83333333333333,61.513461406612095,45.41666666666666,28.416666666666668,14,1,0,appstream_fleet
2025-04-15 15:00:00,75.0,0.0,0.0,72.6,56.03579039197407,40.68333333333333,31.916666666666668,15,1,0,appstream_fleet
2025-04-15 16:00:00,71.03333333333333,0.0,0.0,69.85,48.11455302995533,33.56666666666667,36.28333333333333,16,1,0,appstream_fleet
2025-04-15 17:00:00,52.81666666666667,,,51.11666666666667,45.92327252662917,23.4,27.716666666666665,17,1,0,appstream_fleet
2025-04-15 18:00:00,28.58333333333333,,,27.316666666666663,41.57550181888352,11.466666666666669,15.85,18,1,0,appstream_fleet
2025-04-15 19:00:00,9.566666666666666,,,8.933333333333334,33.51690792867264,3.25,5.683333333333334,19,1,0,appstream_fleet
2025-04-15 20:00:00,2.0166666666666666,,,1.85,20.27777777777778,0.4166666666666667,1.4333333333333331,20,1,0,appstream_fleet
2025-04-15 21:00:00,2.0,,,2.0,0.0,0.0,2.0,21,1,0,appstream_fleet
2025-04-15 22:00:00,2.0,,,2.0,0.0,0.0,2.0,22,1,0,appstream_fleet
2025-04-15 23:00:00,2.0,,,2.0,0.0,0.0,2.0,23,1,0,appstream_fleet
2025-04-16 00:00:00,2.0,,,2.0,0.0,0.0,2.0,0,2,0,appstream_fleet
2025-04-16 01:00:00,2.0,,,2.0,0.0,0.0,2.0,1,2,0,appstream_fleet
2025-04-16 02:00:00,2.0,,,2.0,0.0,0.0,2.0,2,2,0,appstream_fleet
2025-04-16 03:00:00,2.0,,,2.0,0.0,0.0,2.0,3,2,0,appstream_fleet
2025-04-16 04:00:00,2.0,,,2.0,0.0,0.0,2.0,4,2,0,appstream_fleet
2025-04-16 05:00:00,28.0,0.0,0.0,23.15,4.285714285714286,1.2,21.95,5,2,0,appstream_fleet
2025-04-16 06:00:00,30.633333333333333,0.0,0.0,28.816666666666663,52.66719324582228,15.383333333333333,13.433333333333334,6,2,0,appstream_fleet
2025-04-16 07:00:00,58.28333333333333,0.0,0.0,51.96666666666667,71.88961191710612,36.93333333333333,15.033333333333331,7,2,0,appstream_fleet
2025-04-16 08:00:00,75.0,0.0,0.0,73.93333333333334,65.87370680539695,48.68333333333333,25.25,8,2,0,appstream_fleet
2025-04-16 09:00:00,75.0,0.0,0.0,74.78333333333333,67.81921921921922,50.71666666666667,24.066666666666663,9,2,0,appstream_fleet
2025-04-16 10:00:00,75.0,0.0,0.0,74.01666666666667,63.712760705911386,47.15,26.866666666666667,10,2,0,appstream_fleet
2025-04-16 11:00:00,75.0,0.0,0.0,74.06666666666666,57.70111275659221,42.73333333333333,31.33333333333333,11,2,0,appstream_fleet
2025-04-16 12:00:00,75.0,0.0,0.0,74.1,57.21638933454002,42.4,31.7,12,2,0,appstream_fleet
2025-04-16 13:00:00,75.0,0.0,0.0,73.9,58.78938508255506,43.43333333333333,30.466666666666665,13,2,0,appstream_fleet
2025-04-16 14:00:00,75.0,0.0,0.0,73.76666666666667,57.18389862465206,42.18333333333333,31.58333333333333,14,2,0,appstream_fleet
2025-04-16 15:00:00,75.0,0.0,0.0,73.63333333333334,53.39571934948648,39.31666666666667,34.31666666666667,15,2,0,appstream_fleet
2025-04-16 16:00:00,71.2,0.0,0.0,69.66666666666667,48.65475878772488,33.86666666666667,35.8,16,2,0,appstream_fleet
2025-04-16 17:00:00,57.43333333333333,0.0,0.0,55.78333333333333,46.89572831932104,26.133333333333333,29.65,17,2,0,appstream_fleet
2025-04-16 18:00:00,35.233333333333334,,,34.15,45.60873308426657,15.566666666666666,18.58333333333333,18,2,0,appstream_fleet
2025-04-16 19:00:00,19.883333333333333,,,18.916666666666668,38.96977903791069,7.55,11.366666666666667,19,2,0,appstream_fleet
2025-04-16 20:00:00,6.416666666666667,,,6.066666666666666,19.107383357383355,1.4666666666666666,4.6,20,2,0,appstream_fleet
2025-04-16 21:00:00,2.0,,,2.0,0.0,0.0,2.0,21,2,0,appstream_fleet
2025-04-16 22:00:00,2.0,,,2.0,0.0,0.0,2.0,22,2,0,appstream_fleet
2025-04-16 23:00:00,2.0,,,2.0,0.0,0.0,2.0,23,2,0,appstream_fleet
2025-04-17 00:00:00,2.0,,,2.0,0.0,0.0,2.0,0,3,0,appstream_fleet
2025-04-17 01:00:00,2.0,,,2.0,0.0,0.0,2.0,1,3,0,appstream_fleet
2025-04-17 02:00:00,2.0,,,2.0,0.0,0.0,2.0,2,3,0,appstream_fleet
2025-04-17 03:00:00,2.0,,,2.0,0.0,0.0,2.0,3,3,0,appstream_fleet
2025-04-17 04:00:00,2.0,,,2.0,0.0,0.0,2.0,4,3,0,appstream_fleet
2025-04-17 05:00:00,28.0,0.0,0.0,23.15,9.76741622574956,1.8166666666666669,21.33333333333333,5,3,0,appstream_fleet
2025-04-17 06:00:00,31.33333333333333,0.0,0.0,29.35,51.84882151058621,15.433333333333334,13.916666666666666,6,3,0,appstream_fleet
2025-04-17 07:00:00,62.16666666666666,0.0,0.0,55.95,69.00997865956226,37.8,18.15,7,3,0,appstream_fleet
2025-04-17 08:00:00,74.85,0.0,0.0,74.13333333333334,64.70418741027689,47.98333333333333,26.15,8,3,0,appstream_fleet
2025-04-17 09:00:00,75.0,0.0,0.0,74.65,69.30120120120118,51.73333333333333,22.916666666666668,9,3,0,appstream_fleet
2025-04-17 10:00:00,75.0,0.0,0.0,74.2,69.4068122917438,51.5,22.7,10,3,0,appstream_fleet
2025-04-17 11:00:00,75.0,0.0,0.0,73.03333333333333,61.35767616932001,44.81666666666667,28.216666666666665,11,3,0,appstream_fleet
2025-04-17 12:00:00,75.0,0.0,0.0,73.58333333333333,57.262381559641845,42.13333333333333,31.45,12,3,0,appstream_fleet
2025-04-17 13:00:00,75.0,0.0,0.0,74.40677966101696,55.10649121375846,41.0,33.40677966101695,13,3,0,appstream_fleet
2025-04-17 14:00:00,75.0,0.0,0.0,74.01639344262296,55.09109112275201,40.77049180327869,33.24590163934426,14,3,0,appstream_fleet
2025-04-17 15:00:00,73.05,0.0,0.0,71.38333333333334,49.11989918451407,35.083333333333336,36.3,15,3,0,appstream_fleet
2025-04-17 16:00:00,56.3,0.0,0.0,55.36666666666667,49.66000620219242,27.48333333333333,27.883333333333333,16,3,0,appstream_fleet
2025-04-17 17:00:00,44.4,0.0,0.0,43.016666666666666,47.63547630868478,20.5,22.516666666666666,17,3,0,appstream_fleet
2025-04-17 18:00:00,22.15,,,20.716666666666665,33.692226362692146,7.383333333333334,13.333333333333334,18,3,0,appstream_fleet
2025-04-17 19:00:00,7.216666666666667,,,6.966666666666667,23.15654253154253,1.5166666666666666,5.45,19,3,0,appstream_fleet
2025-04-17 20:00:00,2.0,,,1.8,27.5,0.55,1.25,20,3,0,appstream_fleet
2025-04-17 21:00:00,2.0,,,2.0,0.0,0.0,2.0,21,3,0,appstream_fleet
2025-04-17 22:00:00,2.0,,,2.0,0.0,0.0,2.0,22,3,0,appstream_fleet
2025-04-17 23:00:00,2.0,,,2.0,0.0,0.0,2.0,23,3,0,appstream_fleet
2025-04-18 00:00:00,2.0,,,2.0,0.0,0.0,2.0,0,4,0,appstream_fleet
2025-04-18 01:00:00,2.0,,,2.0,0.0,0.0,2.0,1,4,0,appstream_fleet
2025-04-18 02:00:00,2.0,,,2.0,0.0,0.0,2.0,2,4,0,appstream_fleet
2025-04-18 03:00:00,2.0,,,2.0,0.0,0.0,2.0,3,4,0,appstream_fleet
2025-04-18 04:00:00,2.0,0.0,0.0,2.0,6.666666666666667,0.1333333333333333,1.8666666666666667,4,4,0,appstream_fleet
2025-04-18 05:00:00,28.0,0.0,0.0,23.0,23.62936507936508,2.05,20.95,5,4,0,appstream_fleet
2025-04-18 06:00:00,31.2,0.0,0.0,29.383333333333333,47.437828662745645,14.25,15.133333333333333,6,4,0,appstream_fleet
2025-04-18 07:00:00,60.03333333333333,0.0,0.0,53.93333333333333,71.68143778465226,37.85,16.083333333333332,7,4,0,appstream_fleet
2025-04-18 08:00:00,74.71666666666667,0.0,0.0,73.36666666666666,62.66133948198455,45.91666666666666,27.45,8,4,0,appstream_fleet
2025-04-18 09:00:00,75.0,0.0,0.0,74.67796610169492,64.6373492136204,48.271186440677965,26.406779661016948,9,4,0,appstream_fleet
2025-04-18 10:00:00,75.0,0.0,0.0,73.8,57.75787671232877,42.61666666666667,31.183333333333334,10,4,0,appstream_fleet
2025-04-18 11:00:00,75.0,0.0,0.0,74.2,51.68268953885392,38.35,35.85,11,4,0,appstream_fleet
2025-04-18 12:00:00,69.13333333333334,0.0,0.0,68.78333333333333,51.47083001670678,35.333333333333336,33.45,12,4,0,appstream_fleet
2025-04-18 13:00:00,64.0,0.0,0.0,62.833333333333336,54.45446934833338,34.21666666666667,28.616666666666667,13,4,0,appstream_fleet
2025-04-18 14:00:00,59.96666666666667,0.0,0.0,59.3,51.698949585460426,30.616666666666667,28.683333333333334,14,4,0,appstream_fleet
2025-04-18 15:00:00,56.05,0.0,0.0,54.86666666666667,50.97205040659196,27.98333333333333,26.883333333333333,15,4,0,appstream_fleet
2025-04-18 16:00:00,47.61666666666667,0.0,0.0,46.96666666666667,50.11714346154445,23.516666666666666,23.45,16,4,0,appstream_fleet
2025-04-18 17:00:00,34.1,0.0,0.0,32.75,46.031203267342384,15.233333333333333,17.516666666666666,17,4,0,appstream_fleet
2025-04-18 18:00:00,19.9,,,19.416666666666668,46.86905803168928,9.133333333333333,10.283333333333331,18,4,0,appstream_fleet
2025-04-18 19:00:00,8.483333333333333,,,7.9,45.77332852332852,3.583333333333333,4.316666666666666,19,4,0,appstream_fleet
2025-04-18 20:00:00,2.8833333333333333,,,2.95,40.083333333333336,1.05,1.9,20,4,0,appstream_fleet
2025-04-18 21:00:00,2.0,,,1.8333333333333333,15.0,0.3,1.5333333333333334,21,4,0,appstream_fleet
2025-04-18 22:00:00,2.0,,,2.0,0.0,0.0,2.0,22,4,0,appstream_fleet
2025-04-18 23:00:00,2.0,,,2.0,0.0,0.0,2.0,23,4,0,appstream_fleet
2025-04-19 00:00:00,2.0,,,2.0,0.0,0.0,2.0,0,5,0,appstream_fleet
2025-04-19 01:00:00,2.0,,,2.0,0.0,0.0,2.0,1,5,0,appstream_fleet
2025-04-19 02:00:00,2.0,,,2.0,0.0,0.0,2.0,2,5,0,appstream_fleet
2025-04-19 03:00:00,2.0,,,2.0,0.0,0.0,2.0,3,5,0,appstream_fleet
2025-04-19 04:00:00,2.0,0.0,0.0,2.0,15.833333333333334,0.3166666666666666,1.6833333333333331,4,5,0,appstream_fleet
2025-04-19 05:00:00,9.866666666666667,,,8.533333333333333,17.333333333333332,1.0,7.533333333333333,5,5,0,appstream_fleet
2025-04-19 06:00:00,10.0,0.0,0.0,9.833333333333334,21.388888888888893,2.1,7.733333333333333,6,5,0,appstream_fleet
2025-04-19 07:00:00,10.6,0.0,0.0,10.216666666666669,53.89393939393939,5.516666666666667,4.7,7,5,0,appstream_fleet
2025-04-19 08:00:00,13.666666666666666,0.0,0.0,13.266666666666667,59.66269841269842,7.883333333333334,5.383333333333334,8,5,0,appstream_fleet
2025-04-19 09:00:00,14.0,0.0,0.0,13.85,55.81501831501832,7.733333333333333,6.116666666666666,9,5,0,appstream_fleet
2025-04-19 10:00:00,16.833333333333332,0.0,0.0,15.966666666666669,59.52888655462184,9.483333333333333,6.483333333333333,10,5,0,appstream_fleet
2025-04-19 11:00:00,14.2,0.0,0.0,14.083333333333334,50.4030291603821,7.05,7.033333333333333,11,5,0,appstream_fleet
2025-04-19 12:00:00,11.666666666666666,0.0,0.0,11.533333333333331,52.2027972027972,6.0,5.533333333333333,12,5,0,appstream_fleet
2025-04-19 13:00:00,10.466666666666669,0.0,0.0,10.116666666666667,49.15037277537278,5.0,5.116666666666666,13,5,0,appstream_fleet
2025-04-19 14:00:00,7.25,0.0,0.0,6.55,59.494708994709,3.783333333333333,2.7666666666666666,14,5,0,appstream_fleet
2025-04-19 15:00:00,9.0,0.0,0.0,9.0,55.55555555555555,5.0,4.0,15,5,0,appstream_fleet
2025-04-19 16:00:00,9.0,0.0,0.0,9.0,55.55555555555556,5.0,4.0,16,5,0,appstream_fleet
2025-04-19 17:00:00,8.75,0.0,0.0,8.6,50.0,4.3,4.3,17,5,0,appstream_fleet
2025-04-19 18:00:00,7.75,,,7.766666666666667,51.66666666666666,4.0,3.7666666666666666,18,5,0,appstream_fleet
2025-04-19 19:00:00,5.466666666666667,,,5.083333333333333,37.4484126984127,1.8333333333333333,3.25,19,5,0,appstream_fleet
2025-04-19 20:00:00,2.0,,,1.8333333333333333,29.166666666666668,0.5833333333333334,1.25,20,5,0,appstream_fleet
2025-04-19 21:00:00,2.0,,,2.0,0.0,0.0,2.0,21,5,0,appstream_fleet
2025-04-19 22:00:00,2.0,,,2.0,0.0,0.0,2.0,22,5,0,appstream_fleet
2025-04-19 23:00:00,2.0,,,2.0,0.0,0.0,2.0,23,5,0,appstream_fleet
2025-04-20 00:00:00,2.0,,,2.0,0.0,0.0,2.0,0,6,1,appstream_fleet
2025-04-20 01:00:00,2.0,,,2.0,0.0,0.0,2.0,1,6,1,appstream_fleet
2025-04-20 02:00:00,2.0,,,2.0,0.0,0.0,2.0,2,6,1,appstream_fleet
2025-04-20 03:00:00,2.0,,,2.0,0.0,0.0,2.0,3,6,1,appstream_fleet
2025-04-20 04:00:00,2.0,,,2.0,0.0,0.0,2.0,4,6,1,appstream_fleet
2025-04-20 05:00:00,2.9833333333333334,,,2.816666666666667,0.0,0.0,2.816666666666667,5,6,1,appstream_fleet
2025-04-20 06:00:00,3.0,,,3.0,0.0,0.0,3.0,6,6,1,appstream_fleet
2025-04-20 07:00:00,3.0,0.0,0.0,3.0,25.000000000000007,0.75,2.25,7,6,1,appstream_fleet
2025-04-20 08:00:00,3.333333333333333,0.0,0.0,3.15,43.61111111111113,1.3833333333333333,1.7666666666666666,8,6,1,appstream_fleet
2025-04-20 09:00:00,4.0,,,4.0,50.0,2.0,2.0,9,6,1,appstream_fleet
2025-04-20 10:00:00,4.0,,,4.0,50.0,2.0,2.0,10,6,1,appstream_fleet
2025-04-20 11:00:00,3.316666666666667,,,3.1666666666666665,10.972222222222223,0.3833333333333333,2.783333333333333,11,6,1,appstream_fleet
2025-04-20 12:00:00,3.0,,,3.0,0.0,0.0,3.0,12,6,1,appstream_fleet
2025-04-20 13:00:00,3.0,,,3.0,0.0,0.0,3.0,13,6,1,appstream_fleet
2025-04-20 14:00:00,3.0,,,3.0,0.0,0.0,3.0,14,6,1,appstream_fleet
2025-04-20 15:00:00,3.0,,,3.0,0.0,0.0,3.0,15,6,1,appstream_fleet
2025-04-20 16:00:00,3.0,0.0,0.0,3.0,26.666666666666675,0.8,2.2,16,6,1,appstream_fleet
2025-04-20 17:00:00,3.0,,,3.0,33.33333333333334,1.0,2.0,17,6,1,appstream_fleet
2025-04-20 18:00:00,2.583333333333333,,,2.4166666666666665,12.77777777777778,0.3833333333333333,2.033333333333333,18,6,1,appstream_fleet
2025-04-20 19:00:00,2.0,,,2.0,0.0,0.0,2.0,19,6,1,appstream_fleet
2025-04-20 20:00:00,2.0,,,2.0,0.0,0.0,2.0,20,6,1,appstream_fleet
2025-04-20 21:00:00,2.0,,,2.0,0.0,0.0,2.0,21,6,1,appstream_fleet
2025-04-20 22:00:00,2.0,,,2.0,0.0,0.0,2.0,22,6,1,appstream_fleet
2025-04-20 23:00:00,2.0,,,2.0,0.0,0.0,2.0,23,6,1,appstream_fleet
2025-04-21 00:00:00,2.0,,,2.0,0.0,0.0,2.0,0,0,1,appstream_fleet
2025-04-21 01:00:00,2.0,,,2.0,0.0,0.0,2.0,1,0,1,appstream_fleet
2025-04-21 02:00:00,2.0,,,2.0,0.0,0.0,2.0,2,0,1,appstream_fleet
2025-04-21 03:00:00,2.0,,,2.0,0.0,0.0,2.0,3,0,1,appstream_fleet
2025-04-21 04:00:00,2.0,,,2.0,0.0,0.0,2.0,4,0,1,appstream_fleet
2025-04-21 05:00:00,27.566666666666663,,,22.65,0.0,0.0,22.65,5,0,1,appstream_fleet
2025-04-21 06:00:00,28.0,,,28.0,0.0,0.0,28.0,6,0,1,appstream_fleet
2025-04-21 07:00:00,26.916666666666668,0.0,0.0,27.016666666666666,1.6838081671415006,0.4333333333333333,26.58333333333333,7,0,1,appstream_fleet
2025-04-21 08:00:00,20.55,0.0,0.0,20.7,8.917770583489387,1.8,18.9,8,0,1,appstream_fleet
2025-04-21 09:00:00,13.466666666666669,0.0,0.0,13.633333333333333,22.068092446768915,2.933333333333333,10.7,9,0,1,appstream_fleet
2025-04-21 10:00:00,6.266666666666667,,,6.033333333333333,29.699735449735453,1.7833333333333334,4.25,10,0,1,appstream_fleet
2025-04-21 11:00:00,5.0,,,5.0,20.0,1.0,4.0,11,0,1,appstream_fleet
2025-04-21 12:00:00,5.0,,,5.0,20.0,1.0,4.0,12,0,1,appstream_fleet
2025-04-21 13:00:00,5.0,,,4.95,19.0,0.95,4.0,13,0,1,appstream_fleet
2025-04-21 14:00:00,5.0,0.0,0.0,4.883333333333334,14.333333333333334,0.7166666666666667,4.166666666666667,14,0,1,appstream_fleet
2025-04-21 15:00:00,5.0,0.0,0.0,5.0,20.0,1.0,4.0,15,0,1,appstream_fleet
2025-04-21 16:00:00,5.0,,,5.0,20.0,1.0,4.0,16,0,1,appstream_fleet
2025-04-21 17:00:00,5.0,0.0,0.0,4.833333333333333,30.5,1.4833333333333334,3.35,17,0,1,appstream_fleet
2025-04-21 18:00:00,3.95,,,4.016666666666667,28.30555555555556,1.0,3.0166666666666666,18,0,1,appstream_fleet
2025-04-21 19:00:00,2.0,,,1.85,19.166666666666668,0.3833333333333333,1.4666666666666666,19,0,1,appstream_fleet
2025-04-21 20:00:00,2.0,,,2.0,0.0,0.0,2.0,20,0,1,appstream_fleet
2025-04-21 21:00:00,2.0,,,2.0,0.0,0.0,2.0,21,0,1,appstream_fleet
2025-04-21 22:00:00,2.0,,,2.0,0.0,0.0,2.0,22,0,1,appstream_fleet
2025-04-21 23:00:00,2.0,,,2.0,0.0,0.0,2.0,23,0,1,appstream_fleet
2025-04-22 00:00:00,2.0,,,2.0,0.0,0.0,2.0,0,1,0,appstream_fleet
2025-04-22 01:00:00,2.0,,,2.0,0.0,0.0,2.0,1,1,0,appstream_fleet
2025-04-22 02:00:00,2.0,,,2.0,0.0,0.0,2.0,2,1,0,appstream_fleet
2025-04-22 03:00:00,2.0,,,2.0,0.0,0.0,2.0,3,1,0,appstream_fleet
2025-04-22 04:00:00,2.0,,,2.0,0.0,0.0,2.0,4,1,0,appstream_fleet
2025-04-22 05:00:00,27.566666666666663,0.0,0.0,23.0,3.214285714285714,0.9,22.1,5,1,0,appstream_fleet
2025-04-22 06:00:00,29.85,0.0,0.0,28.683333333333334,49.71178082670018,14.4,14.283333333333331,6,1,0,appstream_fleet
2025-04-22 07:00:00,54.66666666666666,0.0,0.0,47.18333333333333,80.98210835967751,36.95,10.233333333333333,7,1,0,appstream_fleet
2025-04-22 08:00:00,75.0,0.0,0.0,74.63333333333334,62.92000493644329,46.96666666666667,27.666666666666668,8,1,0,appstream_fleet
2025-04-22 09:00:00,75.0,0.0,0.0,74.55,66.7121230819861,49.73333333333333,24.816666666666663,9,1,0,appstream_fleet
2025-04-22 10:00:00,75.0,0.0,0.0,74.25,65.01376033567813,48.266666666666666,25.98333333333333,10,1,0,appstream_fleet
2025-04-22 11:00:00,75.0,0.0,0.0,73.73333333333333,60.66587443607992,44.73333333333333,29.0,11,1,0,appstream_fleet
2025-04-22 12:00:00,75.0,0.0,0.0,73.53333333333333,55.60253701028831,40.88333333333333,32.65,12,1,0,appstream_fleet
2025-04-22 13:00:00,75.0,0.0,0.0,73.88333333333334,53.077590623616096,39.23333333333333,34.65,13,1,0,appstream_fleet
2025-04-22 14:00:00,75.0,0.0,0.0,74.8,55.01411411411412,41.15,33.65,14,1,0,appstream_fleet
2025-04-22 15:00:00,75.0,0.0,0.0,73.58333333333333,52.24316032219756,38.45,35.13333333333333,15,1,0,appstream_fleet
2025-04-22 16:00:00,61.91666666666666,0.0,0.0,60.73333333333333,48.581578002274455,29.5,31.23333333333333,16,1,0,appstream_fleet
2025-04-22 17:00:00,43.6,0.0,0.0,41.91666666666666,45.232440883672325,19.066666666666663,22.85,17,1,0,appstream_fleet
2025-04-22 18:00:00,25.433333333333334,0.0,0.0,24.766666666666666,41.1675092871465,10.2,14.566666666666666,18,1,0,appstream_fleet
2025-04-22 19:00:00,10.783333333333331,,,10.066666666666666,34.47175074380957,3.633333333333333,6.433333333333334,19,1,0,appstream_fleet
2025-04-22 20:00:00,2.1,,,2.0,42.22222222222222,0.8833333333333333,1.1166666666666667,20,1,0,appstream_fleet
2025-04-22 21:00:00,2.0,,,1.95,0.0,0.0,1.95,21,1,0,appstream_fleet
2025-04-22 22:00:00,2.0,,,2.0,0.0,0.0,2.0,22,1,0,appstream_fleet
2025-04-22 23:00:00,2.0,,,2.0,0.0,0.0,2.0,23,1,0,appstream_fleet
2025-04-23 00:00:00,2.0,,,2.0,0.0,0.0,2.0,0,2,0,appstream_fleet
2025-04-23 01:00:00,2.0,,,2.0,0.0,0.0,2.0,1,2,0,appstream_fleet
2025-04-23 02:00:00,2.0,,,2.0,0.0,0.0,2.0,2,2,0,appstream_fleet
2025-04-23 03:00:00,2.0,,,2.0,0.0,0.0,2.0,3,2,0,appstream_fleet
2025-04-23 04:00:00,2.0,0.0,0.0,2.0,5.833333333333333,0.1166666666666666,1.8833333333333333,4,2,0,appstream_fleet
2025-04-23 05:00:00,27.566666666666663,0.0,0.0,22.766666666666666,17.372002997002998,2.433333333333333,20.33333333333333,5,2,0,appstream_fleet
2025-04-23 06:00:00,34.25,0.0,0.0,30.433333333333334,62.03235766832258,19.28333333333333,11.15,6,2,0,appstream_fleet
2025-04-23 07:00:00,65.58333333333333,0.0,0.0,60.03333333333333,68.79605455900291,40.81666666666667,19.216666666666665,7,2,0,appstream_fleet
2025-04-23 08:00:00,75.0,0.0,0.0,74.96666666666667,65.78558558558558,49.31666666666667,25.65,8,2,0,appstream_fleet
2025-04-23 09:00:00,75.0,0.0,0.0,74.5,69.98328328328328,52.13333333333333,22.366666666666667,9,2,0,appstream_fleet
2025-04-23 10:00:00,75.0,0.0,0.0,72.83333333333333,66.35316698137457,48.3,24.53333333333333,10,2,0,appstream_fleet
2025-04-23 11:00:00,75.0,0.0,0.0,73.81666666666666,57.031380695764256,42.1,31.716666666666665,11,2,0,appstream_fleet
2025-04-23 12:00:00,75.0,0.0,0.0,74.5,55.23523797770373,41.15,33.35,12,2,0,appstream_fleet
2025-04-23 13:00:00,75.0,0.0,0.0,73.7,60.69206972262635,44.73333333333333,28.966666666666665,13,2,0,appstream_fleet
2025-04-23 14:00:00,75.0,0.0,0.0,74.23333333333333,58.86609190224375,43.7,30.53333333333333,14,2,0,appstream_fleet
2025-04-23 15:00:00,75.0,0.0,0.0,73.8,56.721140318400586,41.85,31.95,15,2,0,appstream_fleet
2025-04-23 16:00:00,72.26666666666667,0.0,0.0,70.86666666666666,50.78008992163293,35.983333333333334,34.88333333333333,16,2,0,appstream_fleet
2025-04-23 17:00:00,53.266666666666666,,,51.35,44.126499685686575,22.816666666666663,28.53333333333333,17,2,0,appstream_fleet
2025-04-23 18:00:00,29.55,0.0,0.0,28.6,40.66687027330142,11.783333333333331,16.816666666666666,18,2,0,appstream_fleet
